match_date,player_id,player_name,team,opponent,venue,season,fantasy_points,runs,balls_faced,fours,sixes,dismissed,duck,wickets,balls_bowled,legal_balls_bowled,runs_conceded,maidens,lbw_bowled,catches,stumpings,runouts
2024-04-22,b0482a1d,Tilak Varma,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,78,65,45,5,3,True,False,0,4,4,8,0,0,0,0,0
2024-04-22,ee1b6c27,N Thushara,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,0,0,0,0,0,False,False,0,18,18,28,0,0,0,0,0
2024-04-22,dbe50b21,HH Pandya,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,9,10,10,1,0,True,False,0,12,12,21,0,0,0,0,0
2024-04-22,f1f99156,TH David,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,3,3,5,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-22,3204c99f,G Coetzee,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,-4,0,1,0,0,True,True,0,15,12,25,0,0,0,0,0
2024-04-22,98ae73b1,PP Chawla,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,34,1,1,0,0,False,False,1,24,24,33,0,1,0,0,0
2024-04-22,62af8546,Mohammad Nabi,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,27,23,17,2,1,True,False,0,18,18,30,0,0,0,0,0
2024-04-23,d9273ee7,MP Stoinis,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,157,124,63,13,6,False,False,0,25,24,49,0,0,0,0,1
2024-04-23,c33d8116,Mohsin Khan,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,21,0,0,0,0,False,False,1,24,24,50,0,0,0,0,0
2024-04-23,df064e1a,Ravi Bishnoi,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,0,0,0,0,0,False,False,0,12,12,19,0,0,0,0,0
2024-04-23,e84ac20c,MJ Henry,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,27,0,0,0,0,False,False,1,24,24,28,0,0,0,0,0
2024-04-23,5b8c830e,KH Pandya,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,2,0,0,0,0,False,False,0,12,12,15,0,0,0,0,0
2024-04-23,872b03f7,A Badoni,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-23,73ad96ed,DJ Hooda,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,17,6,2,1,False,False,0,0,0,0,0,0,1,0,0
2024-04-23,3241e3fd,N Pooran,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,47,34,15,3,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-23,2c25d4f5,D Padikkal,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,11,13,19,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-23,b17e2f24,KL Rahul,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,35,16,14,1,1,True,False,0,0,0,0,0,0,2,0,0
2024-04-23,372455c4,Q de Kock,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,6,0,3,0,0,True,True,0,0,0,0,0,0,0,0,1
2024-04-23,29e95537,AM Rahane,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,1,1,3,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-23,1abb78f8,SN Thakur,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,4,0,0,0,0,False,False,0,19,18,42,0,0,1,0,0
2024-04-23,4b31f3a3,Yash Thakur,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,21,0,0,0,0,False,False,1,25,24,47,0,0,0,0,0
2024-04-23,45a43fe2,RD Gaikwad,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,140,108,60,12,3,False,False,0,0,0,0,0,0,1,0,0
2024-04-23,eade4650,DJ Mitchell,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,12,11,10,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-23,a4e37e47,S Dube,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,89,66,27,3,7,True,False,0,0,0,0,0,0,0,0,0
2024-04-23,fe93fd9d,RA Jadeja,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,20,16,19,2,0,True,False,0,13,13,16,0,0,0,0,0
2024-04-23,bb351c23,MM Ali,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,-2,0,0,0,0,False,False,0,12,12,21,0,0,0,0,0
2024-04-23,23eeb873,DL Chahar,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,37,0,0,0,0,False,False,1,12,12,11,0,1,0,0,0
2024-04-23,46a9bea1,TU Deshpande,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,-2,0,0,0,0,False,False,0,19,19,34,0,0,0,0,0
2024-04-23,0a8fce53,Mustafizur Rahman,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,21,0,0,0,0,False,False,1,22,22,51,0,0,0,0,0
2024-04-23,64839cb3,M Pathirana,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,58,0,0,0,0,False,False,2,26,24,35,0,1,0,0,0
2024-04-23,4a8a2e3b,MS Dhoni,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,5,4,1,1,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-24,d67d5f00,DA Miller,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,73,55,23,6,3,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,d5130a30,B Sai Sudharsan,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,80,65,39,7,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,8f6dd463,Azmatullah Omarzai,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,1,1,2,0,0,True,False,0,24,24,33,0,0,0,0,0
2024-04-24,7dcb9bc9,M Shahrukh Khan,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,10,8,5,0,1,True,False,0,6,6,8,0,0,0,0,0
2024-04-24,b4b99816,Shubman Gill,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,7,6,5,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,5f547c8b,Rashid Khan,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,40,21,11,3,1,False,False,0,24,24,35,0,0,1,0,0
2024-04-24,c7a995d3,R Sai Kishore,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,25,13,6,0,2,True,False,0,6,6,22,0,0,1,0,0
2024-04-24,759ac88f,MM Sharma,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,-4,0,0,0,0,False,False,0,25,24,73,0,0,0,0,0
2024-04-24,efc04be7,Noor Ahmad,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,37,0,0,0,0,False,False,1,19,18,36,0,0,2,0,0
2024-04-24,39a2dfa8,R Tewatia,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,4,4,5,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,fe11caa6,WP Saha,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,50,39,25,5,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,8b3e9c7c,PP Shaw,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,13,11,7,2,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,2cffab74,Mukesh Kumar,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,25,0,0,0,0,False,False,1,25,25,41,0,0,0,0,0
2024-04-24,cdc6bdba,S Sandeep Warrier,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,87,0,0,0,0,False,False,3,19,18,15,0,0,0,0,0
2024-04-24,9b6e1b3f,J Fraser-McGurk,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,41,23,14,2,2,True,False,0,0,0,0,0,0,1,0,0
2024-04-24,2e171977,AR Patel,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,136,66,43,5,4,True,False,1,18,18,28,0,0,3,0,0
2024-04-24,1fc6ef83,SD Hope,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,6,5,6,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-24,919a3be2,RR Pant,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,131,88,43,5,8,False,False,0,0,0,0,0,0,2,0,0
2024-04-24,b8527c3d,Rasikh Salam,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,95,0,0,0,0,False,False,3,25,24,44,0,1,1,0,0
2024-04-24,ad3b6e95,Abishek Porel,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-24,8d2c70ad,Kuldeep Yadav,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,52,0,0,0,0,False,False,2,25,24,29,0,0,0,0,0
2024-04-24,acdc62f5,A Nortje,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,21,0,0,0,0,False,False,1,18,18,48,0,0,0,0,0
2024-04-24,a2f46292,KK Ahmed,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,-4,0,0,0,0,False,False,0,13,12,26,0,0,0,0,0
2024-04-24,85b3fab2,T Stubbs,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2024,33,26,7,3,2,False,False,0,0,0,0,0,0,0,0,0
2024-04-25,12b610c2,TM Head,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,1,1,3,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-25,a9fd84fb,M Markande,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,29,0,0,0,0,False,False,1,19,18,42,0,1,0,0,0
2024-04-25,1e66c162,JD Unadkat,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,92,8,10,1,0,False,False,3,26,24,30,0,0,0,0,0
2024-04-25,2e81a32d,B Kumar,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,16,13,13,3,0,True,False,0,6,6,14,0,0,0,0,0
2024-04-25,ded9240e,PJ Cummins,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,73,31,15,1,3,True,False,1,25,24,55,0,0,1,0,0
2024-04-25,8e514b4c,Abdul Samad,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,40,10,6,0,1,True,False,0,0,0,0,0,0,3,0,0
2024-04-25,f9e6e7ef,Shahbaz Ahmed,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,49,40,37,1,1,False,False,0,18,18,14,0,0,0,0,0
2024-04-25,235c2bb6,H Klaasen,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,9,7,3,0,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-25,aad0c365,Nithish Kumar Reddy,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,15,13,13,0,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-25,6a26221c,AK Markram,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,16,7,8,1,0,True,False,0,0,0,0,0,0,1,0,0
2024-04-25,f29185a1,Abhishek Sharma,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,52,31,13,3,2,True,False,0,6,6,10,0,0,1,0,0
2024-04-25,c03f1114,KD Karthik,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,21,11,6,2,0,True,False,0,0,0,0,0,0,1,0,0
2024-04-25,2f49c897,Mohammed Siraj,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,22,0,0,0,0,False,False,0,26,24,20,0,0,2,0,0
2024-04-25,ce794613,T Natarajan,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,50,0,0,0,0,False,False,2,25,24,39,0,0,0,0,0
2024-04-25,9caf69a1,WG Jacks,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,27,6,9,0,0,True,False,1,12,12,23,0,0,0,0,0
2024-04-25,c740ea83,RM Patidar,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,68,50,20,2,5,True,False,0,0,0,0,0,0,0,0,0
2024-04-25,eaa76d3c,C Green,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,110,37,20,5,0,False,False,2,13,12,12,0,0,1,0,0
2024-04-25,da934ee8,MK Lomror,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,8,7,4,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-25,3355b542,F du Plessis,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,36,25,12,3,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-25,983f2f61,Swapnil Singh,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,69,12,6,1,1,True,False,2,19,19,40,0,1,0,0,0
2024-04-25,119678fd,KV Sharma,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,68,0,0,0,0,False,False,2,26,24,29,0,1,1,0,0
2024-04-25,2f9d0389,LH Ferguson,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,-4,0,0,0,0,False,False,0,12,12,28,0,0,0,0,0
2024-04-25,7210d461,Yash Dayal,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,29,0,0,0,0,False,False,1,21,18,18,0,0,0,0,0
2024-04-25,ba607b88,V Kohli,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,57,51,43,4,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-26,abb83e27,JM Bairstow,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,148,108,48,8,9,False,False,0,0,0,0,0,0,1,0,0
2024-04-26,2ed569a0,RD Chahar,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,25,0,0,0,0,False,False,1,24,24,33,0,0,0,0,0
2024-04-26,e62dd25d,K Rabada,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,4,0,0,0,0,False,False,0,22,18,52,0,0,1,0,0
2024-04-26,f986ca1a,HV Patel,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,29,0,0,0,0,False,False,1,20,19,48,0,0,1,0,0
2024-04-26,c05edf8e,Harpreet Brar,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,-2,0,0,0,0,False,False,0,12,12,21,0,0,0,0,0
2024-04-26,84d9c311,Ashutosh Sharma,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2024-04-26,e94915e6,SM Curran,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,29,0,0,0,0,False,False,1,24,24,60,0,1,0,0,0
2024-04-26,26989d80,Shashank Singh,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,92,68,28,2,8,False,False,0,0,0,0,0,0,0,0,0
2024-04-26,cad00a4d,RR Rossouw,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,35,26,16,1,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-26,9418198b,P Simran Singh,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,74,54,20,4,5,False,False,0,0,0,0,0,0,0,0,0
2024-04-26,800d2d97,JM Sharma,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,12,0,0,0,0,False,False,0,0,0,0,0,0,0,0,1
2024-04-26,327b58d3,PVD Chameera,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,-4,0,0,0,0,False,False,0,19,18,48,0,0,0,0,0
2024-04-26,244048f6,Arshdeep Singh,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,46,0,0,0,0,False,False,2,29,24,45,0,0,0,0,0
2024-04-26,3d284ca3,PD Salt,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,99,75,37,6,6,True,False,0,0,0,0,0,0,0,0,0
2024-04-26,9d430b40,SP Narine,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,135,71,32,9,4,True,False,1,24,24,24,0,0,0,0,1
2024-04-26,a24be938,VR Iyer,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,50,39,23,3,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-26,bbd41817,AD Russell,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,32,24,12,2,2,True,False,0,14,12,36,0,0,0,0,0
2024-04-26,e4cdf230,AS Roy,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,-4,0,0,0,0,False,False,0,12,12,36,0,0,0,0,0
2024-04-26,0a509d6b,RK Singh,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,6,5,4,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-26,be24ead0,Ramandeep Singh,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,8,6,3,0,1,False,False,0,4,4,9,0,0,0,0,0
2024-04-26,d7017798,A Raghuvanshi,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-26,5b7ab5a9,CV Varun,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,-4,0,0,0,0,False,False,0,18,18,46,0,0,0,0,0
2024-04-26,77b1aa15,Harshit Rana,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,-4,0,0,0,0,False,False,0,25,24,61,0,0,0,0,0
2024-04-26,85ec8e33,SS Iyer,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",2024,49,28,10,1,3,True,False,0,0,0,0,0,0,1,0,0
2024-04-27,4b31f3a3,Yash Thakur,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,29,0,0,0,0,False,False,1,26,24,50,0,1,0,0,0
2024-04-27,d9273ee7,MP Stoinis,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,25,0,4,0,0,True,True,1,6,6,3,0,0,0,0,0
2024-04-27,73ad96ed,DJ Hooda,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,61,50,31,7,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,3241e3fd,N Pooran,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,12,11,11,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,872b03f7,A Badoni,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,29,18,13,1,0,False,False,0,0,0,0,0,0,1,0,0
2024-04-27,5b8c830e,KH Pandya,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,22,15,11,1,0,False,False,0,24,24,24,0,0,0,0,0
2024-04-27,e84ac20c,MJ Henry,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,-2,0,0,0,0,False,False,0,18,18,32,0,0,0,0,0
2024-04-27,df064e1a,Ravi Bishnoi,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,8,0,0,0,0,False,False,0,6,6,16,0,0,1,0,0
2024-04-27,c33d8116,Mohsin Khan,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,-4,0,0,0,0,False,False,0,24,24,52,0,0,0,0,0
2024-04-27,57ee1fde,YS Chahal,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,-2,0,0,0,0,False,False,0,25,24,41,0,0,0,0,0
2024-04-27,650d5e49,R Powell,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2024-04-27,99b75528,JC Buttler,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,46,34,18,4,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,a4cc73aa,SV Samson,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,92,71,33,7,4,False,False,0,0,0,0,0,0,0,0,0
2024-04-27,04a418e8,R Parag,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,16,14,11,0,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,bcf325d2,Dhruv Jurel,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,65,52,34,5,2,False,False,0,0,0,0,0,0,0,0,0
2024-04-27,48a1d7b7,SO Hetmyer,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-27,495d42a5,R Ashwin,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,25,0,0,0,0,False,False,1,26,24,39,0,0,0,0,0
2024-04-27,a818c1be,TA Boult,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,47,0,0,0,0,False,False,1,26,24,41,0,1,2,0,0
2024-04-27,eef2536f,Avesh Khan,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,23,0,0,0,0,False,False,1,26,25,42,0,0,0,0,0
2024-04-27,b17e2f24,KL Rahul,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,92,76,48,8,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,6c19c6e5,YBK Jaiswal,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,31,24,18,3,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,372455c4,Q de Kock,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,10,8,3,2,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,ce820073,Sandeep Sharma,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,60,0,0,0,0,False,False,2,25,24,31,0,1,0,0,0
2024-04-27,462411b3,JJ Bumrah,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,25,0,0,0,0,False,False,1,27,25,35,0,0,0,0,0
2024-04-27,6b19d823,A Mishra,Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,23,0,0,0,0,False,False,1,12,12,20,0,0,0,0,0
2024-04-27,9b6e1b3f,J Fraser-McGurk,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,113,84,27,11,6,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,ad3b6e95,Abishek Porel,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,43,36,27,3,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,1fc6ef83,SD Hope,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,85,41,17,0,5,True,False,0,0,0,0,0,0,3,0,0
2024-04-27,919a3be2,RR Pant,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,53,29,19,2,2,True,False,0,0,0,0,0,0,1,0,1
2024-04-27,85b3fab2,T Stubbs,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,64,48,25,6,2,False,False,0,0,0,0,0,0,0,0,0
2024-04-27,2e171977,AR Patel,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,17,11,6,0,1,False,False,0,12,12,24,0,0,1,0,0
